group_dimension,group_value,mean_absolute_error,mean_signed_error,median_absolute_error,median_absolute_percentage_error,median_signed_error,model,p90_absolute_error,p90_absolute_percentage_error,percentage_denominator_floor,r_squared,root_mean_squared_error,sample_count,setting,spearman_rank_correlation,target
with_history,all,15.664879120674438,-15.62183583872519,15.004660465759983,0.04384588226284028,-15.004660465759983,diagnostic_oracle,25.714952135503122,0.10491683535181076,0.001,0.9696140597345679,17.83966338613495,1960,prequential_seed_27,0.9946202838336594,gross_energy_joules
joint,all,5.588457311704704,-2.7377941848680973,3.8479327930819993,0.6467977595441463,0.6081467013551882,constant,10.818624571938262,1.5131888515358587,0.001,-0.2013673698181937,6.687197716538244,2000,prequential_seed_27,0.0,idle_adjusted_energy_joules
per_dataset,shd,2.845416997370972,2.845416997370972,2.892866234715954,0.9917930995159905,2.892866234715954,constant,3.859664862124342,1.9793105539766633,0.001,-12.883061100550245,2.953785850298974,1000,prequential_seed_27,0.0,idle_adjusted_energy_joules
per_dataset,ssc,8.331497626038436,-8.321005367107167,8.390228296189619,0.590865266860666,-8.390228296189619,constant,13.306579384363287,0.6960872808505926,0.001,-6.0348338867188245,8.98400666466372,1000,prequential_seed_27,0.0,idle_adjusted_energy_joules
per_seed,27,5.588457311704704,-2.7377941848680973,3.8479327930819993,0.6467977595441463,0.6081467013551882,constant,10.818624571938262,1.5131888515358587,0.001,-0.2013673698181937,6.687197716538244,2000,prequential_seed_27,0.0,idle_adjusted_energy_joules
by_client_size_quartile,1,3.418611074685639,3.418611074685639,3.330345592488884,1.343246909107847,3.330345592488884,constant,4.075807951267122,2.350725773354761,0.001,-43.58875580738538,3.4576030757701717,430,prequential_seed_27,0.0,idle_adjusted_energy_joules
by_client_size_quartile,2,2.413007430273943,2.413007430273943,2.458086400624667,0.7334102932388702,2.458086400624667,constant,3.3039560313470444,1.318569260447789,0.001,-12.509558904053506,2.507599910275928,570,prequential_seed_27,0.0,idle_adjusted_energy_joules
by_client_size_quartile,3,5.705795061284749,-5.682985802738513,5.937467063144423,0.5054394337502394,-5.937467063144423,constant,8.046445464336422,0.580714347072965,0.001,-7.388777831691099,6.055355059038435,460,prequential_seed_27,0.0,idle_adjusted_energy_joules
by_client_size_quartile,4,10.568207218236024,-10.568207218236024,10.157268433662974,0.6361437389241682,-10.157268433662974,constant,14.549514029848774,0.7146412521119107,0.001,-17.063877418080505,10.873464668194147,540,prequential_seed_27,0.0,idle_adjusted_energy_joules
by_sequence_length_quartile,1,2.8653693362474377,2.8653693362474377,2.9406096891762314,1.024938022890572,2.9406096891762314,constant,3.6946461015223364,1.7468574718377574,0.001,-17.035709859879674,2.948269038212952,489,prequential_seed_27,0.0,idle_adjusted_energy_joules
by_sequence_length_quartile,2,2.8263236632993642,2.8263236632993642,2.814137559081512,0.9394446513980472,2.814137559081512,constant,3.8908795244672905,2.0277764641806693,0.001,-10.402477867596852,2.9590555172310617,511,prequential_seed_27,0.0,idle_adjusted_energy_joules
by_sequence_length_quartile,3,8.19373509980457,-8.185795351768885,7.876915438609042,0.5755208330358614,-7.876915438609042,constant,14.073793596920797,0.7078139607883811,0.001,-5.528175268776555,8.895408237306293,451,prequential_seed_27,0.0,idle_adjusted_energy_joules
by_sequence_length_quartile,4,8.444668663072088,-8.432079532712933,8.873617279081625,0.6043344862465256,-8.873617279081625,constant,12.05912469852023,0.6748705150910113,0.001,-6.514727183337694,9.056141230050464,549,prequential_seed_27,0.0,idle_adjusted_energy_joules
by_communication_round_interval,1-20,5.460875368213883,-2.71723508574402,3.7424956042504043,0.642226595045198,0.2549395625096227,constant,10.672139586049227,1.4886392323805933,0.001,-0.2106255482773698,6.514432773819964,400,prequential_seed_27,0.0,idle_adjusted_energy_joules
by_communication_round_interval,21-40,5.439893157395492,-2.685702583261116,3.804443429048595,0.6389624530047329,0.8294670236840789,constant,10.458356898154264,1.2459191315890055,0.001,-0.20350869933176585,6.53117084711354,400,prequential_seed_27,0.0,idle_adjusted_energy_joules
by_communication_round_interval,41-60,5.743148974342591,-2.6218081493617116,3.8990132523626917,0.6732955104952671,-0.15354997424219974,constant,11.417202875449414,1.7319982271223129,0.001,-0.1742532728295294,6.805990315878172,400,prequential_seed_27,0.0,idle_adjusted_energy_joules
by_communication_round_interval,61-80,5.72573276405132,-2.9342502503342183,3.8366667939465766,0.6426943818054267,0.6461206423767818,constant,11.203776358625902,1.3579877834538865,0.001,-0.2191172891089299,6.921202760862475,400,prequential_seed_27,0.0,idle_adjusted_energy_joules
by_communication_round_interval,81-100,5.572636294520236,-2.7299748556394228,3.873142348795575,0.6357349418401231,0.7683638021283246,constant,10.706258631091856,1.6262920830077243,0.001,-0.20240123791237297,6.653907698846464,400,prequential_seed_27,0.0,idle_adjusted_energy_joules
without_history,all,5.449061308902515,-2.5506284478145522,3.5436073787830544,0.6575045457135175,-1.087406568292189,constant,9.968675159913051,1.365662930440601,0.001,-0.18351726926673617,6.477330090856141,40,prequential_seed_27,0.0,idle_adjusted_energy_joules
with_history,all,5.591302128088422,-2.7416138937875583,3.8549674744211306,0.646757544916222,0.618748266293597,constant,10.838160197523582,1.5159488865013586,0.001,-0.20173749816578135,6.691412193309535,1960,prequential_seed_27,0.0,idle_adjusted_energy_joules
joint,all,0.6768774366028601,0.40774695453475596,0.3591551302279925,0.053755260032856064,0.14481378168380887,size,1.3671488585911176,0.359608567155403,0.001,0.9629846285094928,1.173808646084354,2000,prequential_seed_27,0.9588942400121795,idle_adjusted_energy_joules
per_dataset,shd,0.37235865832834747,0.23554751217141973,0.23876273188932462,0.07538134740096619,0.12726239498003933,size,0.9364446706234345,0.4110924191859431,0.001,0.5589387479706558,0.5264848047181852,1000,prequential_seed_27,0.7729136496383583,idle_adjusted_energy_joules
per_dataset,ssc,0.9813962148773728,0.5799463968980922,0.5533676778520329,0.038387347700243754,0.1900635222964091,size,2.698276769399744,0.22136864101210957,0.001,0.7839785402929634,1.5743148432399483,1000,prequential_seed_27,0.898095584750403,idle_adjusted_energy_joules
per_seed,27,0.6768774366028601,0.40774695453475596,0.3591551302279925,0.053755260032856064,0.14481378168380887,size,1.3671488585911176,0.359608567155403,0.001,0.9629846285094928,1.173808646084354,2000,prequential_seed_27,0.9588942400121795,idle_adjusted_energy_joules
by_client_size_quartile,1,0.3272765647497171,0.2187373718619357,0.19865462011119273,0.07588153328537746,0.11416906459907905,size,0.8462301050839591,0.49491492677575905,0.001,0.14751663403028725,0.4780853278151966,430,prequential_seed_27,0.5746231196630408,idle_adjusted_energy_joules
by_client_size_quartile,2,0.4063679569929284,0.24822884608910067,0.2709684835962298,0.07513237665382816,0.1567848681557984,size,0.9759977040098715,0.39106319787806193,0.001,0.3256776307467033,0.5602365570384596,570,prequential_seed_27,0.579020825055326,idle_adjusted_energy_joules
by_client_size_quartile,3,0.9488932137061108,0.6102696891199699,0.5274325263105704,0.045108862687582435,0.23991089394137255,size,2.063329144709458,0.21858076686840466,0.001,0.4681711316063951,1.5246712842071748,460,prequential_seed_27,0.7601203124788024,idle_adjusted_energy_joules
by_client_size_quartile,4,1.0090839566158551,0.5541154442646408,0.5799161835172377,0.03426509500434122,0.14991555048940164,size,3.1469576164056914,0.22136864101210957,0.001,0.6013096429250451,1.6154009158364806,540,prequential_seed_27,0.7908583985684987,idle_adjusted_energy_joules
by_sequence_length_quartile,1,0.39149780832804165,0.2840281070598107,0.2561391343431767,0.07891204453459359,0.17706696674658362,size,1.0110482829925849,0.42449975961624464,0.001,0.3678120194292499,0.5519803389691275,489,prequential_seed_27,0.7200978290625429,idle_adjusted_energy_joules
by_sequence_length_quartile,2,0.3540435030448829,0.18915414446021978,0.22501312542622376,0.072554519624818,0.0662356948201186,size,0.8977535592173647,0.3928951981144457,0.001,0.6733003692322761,0.5008732248279153,511,prequential_seed_27,0.754171689437954,idle_adjusted_energy_joules
by_sequence_length_quartile,3,0.9082081721108065,0.4626629757283069,0.5252802755459172,0.03760429546803407,0.08142191173619473,size,1.8605428022833213,0.14844147106039296,0.001,0.8248621823194067,1.4570013291670652,451,prequential_seed_27,0.8999297313108598,idle_adjusted_energy_joules
by_sequence_length_quartile,4,1.0415197254196704,0.6762939796805569,0.5749916589175683,0.03913024978961979,0.26145061759530286,size,3.554425546963276,0.2758051012058969,0.001,0.7461360624825013,1.6645125860328236,549,prequential_seed_27,0.8922882599498743,idle_adjusted_energy_joules
by_communication_round_interval,1-20,0.6392990242744233,0.3537129521721248,0.341225983159438,0.05147465846878041,0.09118683585618914,size,1.2524326041765634,0.32971839112396994,0.001,0.9635902903856144,1.1297446593057596,400,prequential_seed_27,0.9557155653316265,idle_adjusted_energy_joules
by_communication_round_interval,21-40,0.7535417691862254,0.5318118740276022,0.32854990146657426,0.05570223777019877,0.13991144263149602,size,1.6883874359214468,0.26077354840412403,0.001,0.9514074787082907,1.3123544384562675,400,prequential_seed_27,0.9671628790369506,idle_adjusted_energy_joules
by_communication_round_interval,41-60,0.7042542471548622,0.4765862562522824,0.4253843017306993,0.07373807484984965,0.2889331284871046,size,1.3121391157208282,0.41473654024704,0.001,0.9665819823718578,1.1481556810814264,400,prequential_seed_27,0.9611314115913714,idle_adjusted_energy_joules
by_communication_round_interval,61-80,0.5813357662480254,0.23919225719565815,0.3282708730049573,0.04975624198934232,0.07396949615548154,size,1.0594337229358999,0.2139100124755859,0.001,0.9708815849480326,1.0696524574339534,400,prequential_seed_27,0.9656565830243874,idle_adjusted_energy_joules
by_communication_round_interval,81-100,0.7059563761507645,0.43743143302611254,0.3753196268903256,0.05339099608764583,0.12889789459134393,size,1.4410240135839303,0.39826100995818825,0.001,0.9612153239724534,1.195039193102938,400,prequential_seed_27,0.9608300990133515,idle_adjusted_energy_joules
without_history,all,0.7210692729298852,0.6308711253766152,0.31210780458506426,0.05923769310702798,0.31210780458506426,size,1.0404646671247095,0.30184340573472174,0.001,0.9517432025866974,1.307940471117405,40,prequential_seed_27,0.9593770564783888,idle_adjusted_energy_joules
with_history,all,0.6759755623921045,0.4031934000277793,0.3603632013739684,0.05348225465799017,0.14067968988521273,size,1.375221352194801,0.36003630931457853,0.001,0.9632021852115038,1.1709112847861007,1960,prequential_seed_27,0.9589591227103003,idle_adjusted_energy_joules
joint,all,0.6729312828219791,0.40898001658872113,0.3604094094492716,0.05178313537956877,0.14020846213727434,event_structure,1.357045479752213,0.3621792610597913,0.001,0.9630307619096935,1.1730769410503314,2000,prequential_seed_27,0.9607420713455627,idle_adjusted_energy_joules
per_dataset,shd,0.3675838088661526,0.24507952084550697,0.23269606896127382,0.07449424072754197,0.1303470052597675,event_structure,0.9390374451459316,0.40451601908575885,0.001,0.5629345650477733,0.52409452060427,1000,prequential_seed_27,0.7885615062721266,idle_adjusted_energy_joules
per_dataset,ssc,0.9782787567778057,0.5728805123319353,0.5517265255381822,0.03835512599408322,0.17351421358035335,event_structure,2.831300647118381,0.22342495661955952,0.001,0.7840590121115579,1.5740215858496307,1000,prequential_seed_27,0.8976044141233586,idle_adjusted_energy_joules
per_seed,27,0.6729312828219791,0.40898001658872113,0.3604094094492716,0.05178313537956877,0.14020846213727434,event_structure,1.357045479752213,0.3621792610597913,0.001,0.9630307619096935,1.1730769410503314,2000,prequential_seed_27,0.9607420713455627,idle_adjusted_energy_joules
by_client_size_quartile,1,0.3300257655423323,0.23101410446767168,0.2011977791725057,0.07854746587242589,0.10678602139181503,event_structure,0.8782125816521286,0.49711984304215945,0.001,0.1358956861733165,0.4813328977034033,430,prequential_seed_27,0.5411241835622779,idle_adjusted_energy_joules
by_client_size_quartile,2,0.39591706961920997,0.2556902735515932,0.2597263068655693,0.07092997839047165,0.14395574607220296,event_structure,0.9784103681599051,0.37939554228204253,0.001,0.34019271883265645,0.554174085021632,570,prequential_seed_27,0.656087443236115,idle_adjusted_energy_joules
by_client_size_quartile,3,0.9309004916645701,0.48986308876258383,0.5423040860852151,0.0445013327762449,0.10504363826570273,event_structure,1.9615009510861194,0.2005857136865087,0.001,0.4951628465225242,1.4854769648260004,460,prequential_seed_27,0.7601203124788024,idle_adjusted_energy_joules
by_client_size_quartile,4,1.0186380196520435,0.6435990583354567,0.5596415660202325,0.03309863773487742,0.24039058615018405,event_structure,3.2005372290987197,0.2280100009582593,0.001,0.5862158537149935,1.6456951242826774,540,prequential_seed_27,0.789778297071399,idle_adjusted_energy_joules
by_sequence_length_quartile,1,0.37273799465014984,0.23882816280769492,0.23880999891302146,0.07641668078056718,0.1312726205775947,event_structure,0.9565841859738491,0.4010902496707635,0.001,0.42024594463065545,0.5285941946653131,489,prequential_seed_27,0.720971257243602,idle_adjusted_energy_joules
by_sequence_length_quartile,2,0.3626515254055368,0.251061740181104,0.22847109685070688,0.07244068131198209,0.12893694665644762,event_structure,0.9223036469360606,0.408274309554726,0.001,0.648208363923164,0.5197520959190486,511,prequential_seed_27,0.8021167272110504,idle_adjusted_energy_joules
by_sequence_length_quartile,3,0.9049277059546283,0.38994600193166207,0.54826521900622,0.03821635390184342,0.010015533625228557,event_structure,1.8150276313440408,0.14486218720479996,0.001,0.8284188453298836,1.4421312044573968,451,prequential_seed_27,0.8999297313108598,idle_adjusted_energy_joules
by_sequence_length_quartile,4,1.0385361773993957,0.7231600463766039,0.5639296123939701,0.03849389808632302,0.30901286960524743,event_structure,3.5024036550155238,0.28479455651154706,0.001,0.7430451633919698,1.674614995536482,549,prequential_seed_27,0.8922882599498743,idle_adjusted_energy_joules
by_communication_round_interval,1-20,0.6287614795631771,0.3599670073620394,0.32694365335337716,0.049205314245488255,0.09064532692718563,event_structure,1.1980037717904535,0.3218332621255251,0.001,0.9638670662636839,1.1254424748113496,400,prequential_seed_27,0.9597175093052498,idle_adjusted_energy_joules
by_communication_round_interval,21-40,0.7550878819263603,0.5292471384900762,0.3451582815986629,0.052828649792269394,0.13927926553067693,event_structure,1.6685556561613204,0.27451880188607464,0.001,0.9510352133397465,1.3173717948675654,400,prequential_seed_27,0.9672736721726476,idle_adjusted_energy_joules
